"id","year","as_cafe","ac_cafe","p_cafe"
68444,2012,857,654,490.5
68444,2013,1308,943,746.9383
68464,2007,540,540,474
68464,2008,545,500,440
68464,2009,557,519,342.47
68464,2010,567,516,451.5438
68464,2011,632,566,396.228
68464,2012,830,60,60
68464,2013,881,610,603.7067
68498,2007,790,736,779
68498,2008,804,728,770
68498,2009,831,771,679.97
68498,2010,819,771,694.17
68498,2011,895,777,543.9
68498,2012,1035,900,900
68498,2013,1341,1013,802.5203
68500,2007,1190,883,973
68500,2008,1265,867,962
68500,2009,1284,1146,840.59
68500,2010,1166,1166,854.7963
68500,2011,1263,1057,670
68500,2012,1470,980,735
68500,2013,1508,1075,851.835
68502,2007,28,25,12.5
68502,2008,28,23,12
68502,2009,27,27,8.37
68502,2010,28,27,24
68502,2011,30,27,18.9
68502,2012,54,30,22.5
68502,2013,57,45,33.1665
68524,2007,319,280,224
68524,2008,344,315,252
68524,2009,380,341,281.91
68524,2010,386,342,282.6814
68524,2011,424,353,221.4568
68524,2012,424,353,221.4568
68524,2013,660,463,358.6779
68533,2007,1120,932,839.25
68533,2008,1155,932,839.25
68533,2009,1266,1107,987.55
68533,2010,1288,1152,1027.4623
68533,2011,1414,1163,804.9293
68533,2012,2638,1838,735.2
68533,2013,1874,1355,1050.5183
68547,2007,388,115,57
68547,2008,392,110,55
68547,2009,453,390,200.79
68547,2010,428,414,213.1463
68547,2011,470,403,166.982
68547,2012,482,413,170.982
68547,2013,703,533,316.5085
68549,2007,1250,1150,1265
68549,2008,1285,1250,1375
68549,2009,1343,1223,996.44
68549,2010,1298,1287,1048.2412
68549,2011,1305,1200,821.2078
68549,2012,1305,1200,900
68549,2013,1638,1326,1028.4222
68572,2007,1267,1238,742.8
68572,2008,1275,1219,731.4
68572,2009,1303,1184,420.34
68572,2010,1260,1260,504
68572,2011,1357,987,394.8411
68572,2012,1394,1014,405.6
68572,2013,1040,807,479.588
68615,2007,1682,1682,1009
68615,2008,1642,1620,972
68615,2009,1720,1614,715.31
68615,2010,1665,1665,737.9219
68615,2011,1804,1685,674
68615,2012,1792,1600,1200
68615,2013,1519,1250,990.7703
68669,2007,677,655,737
68669,2008,710,650,780
68669,2009,771,670,317.82
68669,2010,796,780,312
68669,2011,798,700,280
68669,2012,797,762,304.8
68669,2013,967,794,314.3573
68673,2007,151,140,56
68673,2008,152,146,80
68673,2009,164,146,48.94
68673,2010,180,180,108
68673,2011,195,169,101.4
68673,2012,235,179,161.1
68673,2013,209,184,145.7493
68679,2007,1843,1650,1270
68679,2008,1869,1670,1285
68679,2009,1884,1745,1102.14
68679,2010,1879,1832,1157.4346
68679,2011,1978,1706,906.7515
68679,2012,1978,1706,906.7515
68679,2013,2442,1984,1538.4313
68682,2007,15,15,12
68682,2008,15,15,8
68682,2009,15,15,3.89
68682,2010,15,13,3.501
68682,2011,16,10,3
68682,2012,21,3,1.56
68682,2013,48,34,19.943
68684,2007,17,17,9
68684,2008,17,17,8
68684,2009,20,16,3.75
68684,2010,18,18,4.2019
68684,2011,16,16,8
68684,2012,26,15,7.5
68684,2013,26,10,6.2218
68689,2007,3940,3518,3277
68689,2008,3822,3559,3339
68689,2009,3540,3253,2080.4299
68689,2010,3260,3260,1956
68689,2011,3376,3065,1532.3595
68689,2012,3330,3023,1511.5
68689,2013,2730,2152,1705.0883
68745,2007,539,473,283.8
68745,2008,555,477,286.2
68745,2009,584,545,327.53
68745,2010,581,525,315.6475
68745,2011,638,494,247.2829
68745,2012,638,494,247.2829
68745,2013,722,553,428.362
68755,2007,2591,2120,1504
68755,2008,2725,2160,1522
68755,2009,2840,2592,3033.75
68755,2010,2855,2655,2663.3999
68755,2011,3170,2970,2376
68755,2012,3170,2970,2376
68755,2013,3936,3174,2461.1257
68770,2007,1190,1190,1094
68770,2008,1166,1100,990
68770,2009,1179,1082,745.64
68770,2010,1161,1161,812.7
68770,2011,1258,1061,636.6813
68770,2012,1258,633,379.8
68770,2013,1147,948,750.8365
68773,2007,153,50,30
68773,2008,154,75,48
68773,2009,183,150,59.56
68773,2010,191,172,68.6
68773,2011,222,122,183
68773,2012,227,125,93.75
68773,2013,309,208,154.4971
68780,2007,97,80,40
68780,2008,114,85,50
68780,2009,140,97,23.09
68780,2010,144,144,72.7423
68780,2011,152,141,56.9874
68780,2012,158,146,175.2
68780,2013,158,117,92.8453
68820,2007,432,291,264
68820,2008,429,296,217
68820,2009,468,424,209.71
68820,2010,434,432,213.8635
68820,2011,477,424,167.5439
68820,2012,954,848,335.0061
68820,2013,471,383,296.9173
68855,2007,1273,420,420
68855,2008,1291,420,420
68855,2009,1349,450,540
68855,2010,1327,450,675
68855,2011,1380,441,528.8051
68855,2012,1440,612,459
68855,2013,2154,1617,1253.3373
68861,2007,272,120,96
68861,2008,279,138,118
68861,2009,288,260,83.95
68861,2010,270,270,114.9282
68861,2011,287,276,90.0364
68861,2012,305,295,236
68861,2013,291,231,178.8466
68872,2007,67,62,44
68872,2008,61,61,42
68872,2009,46,43,22.78
68872,2010,49,41,22.0219
68872,2011,53,40,17.2523
68872,2012,112,84,36.3502
68872,2013,104,75,59.409
68895,2007,750,750,525
68895,2008,774,750,525
68895,2009,793,701,467.65
68895,2010,754,732,487.9148
68895,2011,816,675,405
68895,2012,132,52,52
68895,2013,851,668,661.9925
73001,2007,7945,6840,6156
73001,2008,8278,7036,7921.375
73001,2009,8313,7323,7323
73001,2010,8234,7323,9300.21
73001,2011,8798,7750,4256.6079
73001,2012,8433,7000,7000
73001,2013,9193,7369,5501.0254
73024,2007,2216,2146,2150
73024,2008,1972,1676,1097.625
73024,2009,1983,1793,1952
73024,2010,1974,1793,2150
73024,2011,2109,1907,1042.2092
73024,2012,2074,2074,2074
73024,2013,2055,1874,1539.0071
73026,2007,1122,989,922
73026,2008,986,838,911.25
73026,2009,900,787,865.7
73026,2010,925,860,946
73026,2011,1069,934,457.456
73026,2012,949,637,700.7
73026,2013,914,726,572.0026
73043,2007,3271,2925,4103
73043,2008,3386,2878,3562
73043,2009,3356,2831,2831
73043,2010,3398,2946,2857.6201
73043,2011,3631,3063,1645.5629
73043,2012,3795,3265,3656.8
73043,2013,4069,3387,2787.0129
73055,2007,323,281,430
73055,2008,296,252,375
73055,2009,294,263,263
73055,2010,294,294,294
73055,2011,330,296,152.8728
73055,2012,17,12,4.8
73055,2013,311,291,206.0009
73067,2007,6746,5734,6958.375
73067,2008,6746,5734,6958.375
73067,2009,7318,6101,4575.75
73067,2010,7220,6900,9765
73067,2011,7194,5997,3546.3013
73067,2012,7628,7523,8051.6001
73067,2013,10073,7950,6383.0293
73124,2007,1246,1083,1035
73124,2008,1238,1052,900.875
73124,2009,1235,1157,867.75
73124,2010,1255,1200,950
73124,2011,1332,1248,672.5243
73124,2012,1165,1000,1000
73124,2013,1321,1101,920.0043
73152,2007,1926,1705,2489
73152,2008,1895,1611,2278
73152,2009,1944,1668,1834.8
73152,2010,1854,1712,1883.2
73152,2011,1981,1700,969.551
73152,2012,960,30,18
73152,2013,2096,1747,1231.0057
73168,2007,6971,6173,7654
73168,2008,6859,5830,5674.375
73168,2009,7089,6246,5309.1001
73168,2010,7063,6100,6215
73168,2011,7547,6650,3630.585
73168,2012,7547,6650,3630.585
73168,2013,8012,6436,4944.0229
73226,2007,3151,2718,3745
73226,2008,2396,2037,2060.625
73226,2009,2244,2022,2224.2
73226,2010,2454,2035,2156
73226,2011,2623,2363,1175.319
73226,2012,421,220,132
73226,2013,2145,1896,1468.0068
73236,2007,3250,2791,2233
73236,2008,3242,2756,2133.125
73236,2009,3333,2836,3119.6001
73236,2010,3298,3243,3300
73236,2011,3500,2978,1648.4692
73236,2012,3538,3,2.912
73236,2013,3807,3261,2486.0115
73270,2007,1492,1390,1905
73270,2008,1256,1068,1519
73270,2009,1278,994,1093.4
73270,2010,1289,706,847.2
73270,2011,1377,1071,577.778
73270,2012,600,0,0
73270,2013,1414,1229,1004.0046
73283,2007,7437,6774,10375
73283,2008,6997,5947,9150
73283,2009,7012,5787,6944.3999
73283,2010,7014,6500,4550
73283,2011,7548,6229,3363.7839
73283,2012,6766,5000,5250
73283,2013,6717,5535,4435.0205
73347,2007,1505,1357,1942
73347,2008,1500,1275,1594.625
73347,2009,1549,1375,1237.5
73347,2010,1491,1400,1350
73347,2011,1594,1415,799.2402
73347,2012,1843,1663,1752.2
73347,2013,2026,1706,1457.0067
73352,2007,3110,2915,2249
73352,2008,2528,2149,1884.5
73352,2009,2427,2110,2321
73352,2010,2584,1961,2672
73352,2011,2761,2400,2400.4929
73352,2012,2127,2126,2126
73352,2013,2126,1786,1551.0072
73408,2007,509,458,549
73408,2008,608,517,797.375
73408,2009,498,426,468.6
73408,2010,634,467,605
73408,2011,677,579,247.6191
73408,2012,416,356,338.2
73408,2013,306,251,219.001
73411,2007,8873,7586,10138
73411,2008,8790,7472,10460
73411,2009,8622,7284,8012.3999
73411,2010,8811,4000,3600
73411,2011,9416,7955,4233.9385
73411,2012,18537,8734,8734.2402
73411,2013,9908,7926,6844.0317
73443,2007,810,679,952
73443,2008,656,558,836
73443,2009,536,501,475.95
73443,2010,694,510,475.95
73443,2011,741,693,291.2141
73443,2012,568,501,475.95
73443,2013,552,397,283.0013
73449,2007,572,410,473
73449,2008,378,321,434.875
73449,2009,372,329,361.9
73449,2010,382,367,229.375
73449,2011,405,358,191.2364
73449,2012,374,300,180
73449,2013,334,318,263.0012
73483,2007,136,127,69
73483,2008,122,104,82.875
73483,2009,128,104,31.2
73483,2010,120,104,83.2
73483,2011,129,104,60.4516
73483,2012,129,104,60.4516
73483,2013,119,90,80.0004
73504,2007,4420,3795,4934
73504,2008,4412,3750,3965.875
73504,2009,4891,4207,3365.6001
73504,2010,4379,3220,3050
73504,2011,4679,4025,2445.3843
73504,2012,4679,4025,2445.3843
73504,2013,5626,4694,3434.0159
73520,2007,2138,1907,2660
73520,2008,2134,1814,2319.5
73520,2009,2194,1726,1553.4
73520,2010,2242,1020,1224
73520,2011,2395,1884,1003.2644
73520,2012,1318,559,559
73520,2013,2599,2107,1712.0079
73555,2007,8601,7893,10141
73555,2008,9001,7651,9246.75
73555,2009,9676,8076,6740
73555,2010,9018,8146,9775
73555,2011,9637,8043,4694.3008
73555,2012,20280,15550,15550
73555,2013,12961,10343,7659.0356
73563,2007,1084,1007,1328
73563,2008,1025,871,724.875
73563,2009,985,869,955.9
73563,2010,1238,1126,1572
73563,2011,1110,979,505.1198
73563,2012,1178,1033,1033
73563,2013,1213,1031,755.0035
73616,2007,4152,3695,4951
73616,2008,4883,4151,4235.125
73616,2009,5285,4094,4503.3999
73616,2010,4793,3501,4563
73616,2011,5122,3968,2379.7014
73616,2012,5341,5241,5441.1201
73616,2013,5970,4618,3868.0178
73622,2007,249,208,260
73622,2008,303,258,217.5
73622,2009,321,193,193
73622,2010,304,200,210
73622,2011,324,195,112.1843
73622,2012,327,202,202
73622,2013,316,278,222.001
73624,2007,5844,5319,5694
73624,2008,6206,5275,5912.5
73624,2009,6681,5421,7047.2998
73624,2010,6266,5350,6218
73624,2011,6695,5433,3151.0408
73624,2012,4883,3822,4117
73624,2013,7856,6321,5277.0244
73675,2007,3255,2969,2986
73675,2008,3403,2893,2713
73675,2009,3679,3018,2625.6599
73675,2010,3289,2836,2466.885
73675,2011,3622,2971,1754.2595
73675,2012,4672,4624,2774.3999
73675,2013,4270,3584,2680.0125
73678,2007,255,238,310
73678,2008,203,173,258.875
73678,2009,214,177,212.4
73678,2010,214,214,256.8
73678,2011,219,181,102.884
73678,2012,330,250,250
73678,2013,258,205,179.0008
73686,2007,1079,996,1236
73686,2008,1042,886,1128.625
73686,2009,1022,917,917
73686,2010,1070,897,897
73686,2011,1143,1026,533.0206
73686,2012,900,500,500
73686,2013,1058,855,738.0034
73854,2007,1089,933,1150
73854,2008,1086,923,1273.625
73854,2009,1157,920,920
73854,2010,1083,1075,1516
73854,2011,1158,920,534.7643
73854,2012,1450,1420,1420
73854,2013,1570,1228,903.0042
73861,2007,1212,1047,1478
73861,2008,1254,1066,1522.125
73861,2009,1189,987,987
73861,2010,1134,1052,841.76
73861,2011,1356,1126,573.7091
73861,2012,1248,874,978.7456
73861,2013,1411,1182,1036.0048
73870,2007,3621,3273,4768
73870,2008,3583,3046,4286.875
73870,2009,3582,2959,2959
73870,2010,3611,3100,3850
73870,2011,3859,3188,1719.9648
73870,2012,3935,3377,2026.2
73870,2013,3961,3171,2496.0115
76001,2007,628,460,217.5
76001,2008,628,400,256
76001,2009,650,414,206.75
76001,2010,660,424,211.75
76001,2011,652,544,380.9
76001,2012,710,505,505
76001,2013,677,514,372.3986
76020,2007,1638,1453,1307
76020,2008,1616,1488,1160.64
76020,2009,1601,1562,1093.47
76020,2010,1596,1567,1096.97
76020,2011,1616,1409,1832
76020,2012,1654,1615,1292
76020,2013,1453,966,1010.1721
76036,2007,327,265,344.37
76036,2008,320,219,263
76036,2009,312,174,277.76
76036,2010,312,184,293.76
76036,2011,302,231,392.7
76036,2012,302,231,184.8
76036,2013,301,257,165.3303
76041,2007,6159,5992,6601.6582
76041,2008,6099,5694,5694
76041,2009,5879,5254,2626.8501
76041,2010,5879,5366,3756
76041,2011,5957,5434,6086.1001
76041,2012,5533,4633,5096.6738
76041,2013,5282,4270,4294.6704
76054,2007,3370,3365,3365
76054,2008,2252,2252,2184.4399
76054,2009,3169,1983,991.6
76054,2010,3269,2103,2103.2
76054,2011,4081,1983,991.6
76054,2012,4157,2022,1617.28
76054,2013,2571,2107,1356.4612
76100,2007,2078,2050,1076.25
76100,2008,1350,1180,1014.8
76100,2009,1890,1652,1420.29
76100,2010,1900,1652,1420.29
76100,2011,1987,1787,1536.8
76100,2012,2047,1907,1640.02
76100,2013,1692,1268,877.4681
76111,2007,593,470,559.3
76111,2008,573,492,516.6
76111,2009,569,489,302
76111,2010,588,493,592
76111,2011,584,530,530.4
76111,2012,584,530,530.4
76111,2013,519,422,441.0193
76113,2007,2350,2323,2044.24
76113,2008,2354,2300,1840
76113,2009,2219,2219,2218.7
76113,2010,2239,2219,2218.7
76113,2011,2714,2480,1984
76113,2012,2764,2480,1984
76113,2013,2045,1590,1023.2324
76122,2007,6382,5933,6674.625
76122,2008,6382,6119,4222.1099
76122,2009,5609,4774,5967.125
76122,2010,5609,4854,6067.125
76122,2011,5635,4615,2595.8999
76122,2012,5423,4549,2558.8125
76122,2013,5014,3846,3481.47
76147,2007,749,695,299.545
76147,2008,495,495,213.345
76147,2009,494,451,171.456
76147,2010,494,458,174.116
76147,2011,499,399,375.2
76147,2012,411,411,206.6425
76147,2013,387,289,120.7278
76233,2007,1764,1600,1280
76233,2008,1654,1621,1296.8
76233,2009,1558,1526,1220.5601
76233,2010,1558,1531,1224.5601
76233,2011,1657,1627,1301.6
76233,2012,1657,1627,1301.6
76233,2013,1534,1151,925.8269
76243,2007,7602,6814,6609.5801
76243,2008,7955,5076,7258.6802
76243,2009,6176,4440,6268
76243,2010,6176,4570,6452
76243,2011,6176,4440,6268
76243,2012,6224,4951,4950.6401
76243,2013,6239,5062,5091.0381
76246,2007,5027,4700,3595.5
76246,2008,5027,4900,4410
76246,2009,4316,4207,4200
76246,2010,4316,4258,5535.5298
76246,2011,4316,4258,5535.5298
76246,2012,4316,4207,3365.6799
76246,2013,3954,3270,2104.6475
76248,2007,149,134,76.38
76248,2008,159,149,84.93
76248,2009,156,146,83
76248,2010,156,150,90
76248,2011,166,143,85.8
76248,2012,191,166,99.6
76248,2013,208,156,75.089
76250,2007,1225,1160,580
76250,2008,1217,1200,528
76250,2009,994,793,872.3
76250,2010,999,783,861.3
76250,2011,1181,988,1086.8
76250,2012,935,905,543
76250,2013,715,606,292.5399
76275,2007,908,875,262.5
76275,2008,922,922,295.04
76275,2009,891,883,282.688
76275,2010,891,885,309.89
76275,2011,922,902,451
76275,2012,922,902,451
76275,2013,1466,1094,527.9545
76306,2007,979,888,586.575
76306,2008,964,869,548
76306,2009,918,870,574.332
76306,2010,918,880,580.932
76306,2011,1043,953,495.1
76306,2012,1043,953,495.716
76306,2013,918,774,809.374
76318,2007,631,590,531
76318,2008,701,665,598.5
76318,2009,583,538,484.11
76318,2010,583,549,494.01
76318,2011,593,583,524.7
76318,2012,613,533,213.2
76318,2013,541,415,167.0883
76364,2007,1631,1620,1620
76364,2008,1425,1425,1567.5
76364,2009,1578,1567,1332
76364,2010,1598,1577,1341
76364,2011,1707,1547,1237.6
76364,2012,1680,1642,985.2
76364,2013,1550,1178,568.9073
76377,2007,906,756,756
76377,2008,701,665,598.5
76377,2009,843,738,738.2
76377,2010,873,748,748.2
76377,2011,862,862,775.8
76377,2012,862,862,775.8
76377,2013,812,640,463.4308
76400,2007,611,542,466.12
76400,2008,580,479,349.67
76400,2009,758,724,528.374
76400,2010,758,734,587.04
76400,2011,331,316,195.9
76400,2012,361,331,248.25
76400,2013,488,358,230.6706
76403,2007,767,700,665
76403,2008,765,654,784.8
76403,2009,766,746,932.625
76403,2010,766,746,900
76403,2011,766,766,842.2
76403,2012,766,766,842.16
76403,2013,575,498,360.9354
76497,2007,1797,1718,1288.5
76497,2008,1726,1549,480.19
76497,2009,1500,1130,372.933
76497,2010,1600,1400,690
76497,2011,1553,1456,1281.3
76497,2012,1598,1460,1284.5977
76497,2013,1111,867,613.9594
76520,2007,305,300,288
76520,2008,302,285,239
76520,2009,279,275,275.2
76520,2010,279,275,275.2
76520,2011,279,278,278
76520,2012,279,279,279
76520,2013,414,313,252.0345
76563,2007,337,309,172.24
76563,2008,336,310,175.15
76563,2009,398,365,208.278
76563,2010,398,370,211.128
76563,2011,398,365,208.3
76563,2012,398,365,208.278
76563,2013,523,388,281.2361
76606,2007,1385,1196,1279.72
76606,2008,1393,1347,1454.76
76606,2009,1237,1200,1295.892
76606,2010,1237,1200,1295.892
76606,2011,1198,1058,1142.1
76606,2012,838,728,742.56
76606,2013,740,614,503.5142
76616,2007,4093,4000,3600
76616,2008,4093,4090,3517.3999
76616,2009,3893,3861,3327
76616,2010,3893,3870,3297
76616,2011,3893,3861,3327
76616,2012,3893,3860,3326.2
76616,2013,3190,2432,1761.4673
76622,2007,1004,993,595.8
76622,2008,1074,905,389.15
76622,2009,935,790,395.2
76622,2010,946,790,632.32
76622,2011,813,786,550.2
76622,2012,926,813,609.75
76622,2013,884,633,407.6258
76670,2007,429,390,312
76670,2008,429,429,343.2
76670,2009,423,418,334.24
76670,2010,423,418,334.24
76670,2011,428,423,338.2
76670,2012,434,428,342.4
76670,2013,487,393,252.6846
76736,2007,8744,7600,8284
76736,2008,8781,7600,8284
76736,2009,7873,7011,8763.875
76736,2010,7873,7811,10154.4297
76736,2011,7420,6702,8376.9004
76736,2012,7420,7156,8586.8281
76736,2013,7173,5345,5160.5347
76823,2007,2315,2220,1776
76823,2008,2362,2262,2081.04
76823,2009,1913,1832,1685.9
76823,2010,1933,1872,1722.7
76823,2011,2135,1963,1806
76823,2012,2560,2135,2135
76823,2013,1596,1262,1015.1863
76828,2007,4974,4800,4320
76828,2008,5007,4761,4761
76828,2009,4980,4736,4142
76828,2010,4980,4850,4198
76828,2011,5012,4736,4142.3999
76828,2012,8098,5427,4867.2202
76828,2013,4328,3327,4015.3577
76834,2007,4244,3900,3900
76834,2008,4144,4144,4558.3999
76834,2009,3916,3916,5090.7998
76834,2010,3916,3916,5090.7998
76834,2011,3916,3916,3524.3999
76834,2012,4446,4446,4446
76834,2013,4148,3338,2416.9629
76845,2007,1056,1000,800
76845,2008,1056,903,804
76845,2009,940,804,1004.875
76845,2010,940,825,1031.2271
76845,2011,894,786,981.9
76845,2012,893,754,537.24
76845,2013,734,556,502.4918
76863,2007,1666,1384,636.64
76863,2008,1387,1352,621.92
76863,2009,1682,1640,754.216
76863,2010,1678,1677,838.7
76863,2011,1616,1300,260
76863,2012,1600,1400,1400
76863,2013,1450,1272,920.7716
76869,2007,876,870,870
76869,2008,841,821,821
76869,2009,817,730,658
76869,2010,777,722,707
76869,2011,968,865,1038
76869,2012,1005,960,768
76869,2013,686,498,320.722
76890,2007,1773,1633,1470
76890,2008,1769,1400,840
76890,2009,1699,1218,1055
76890,2010,1748,1659,1422
76890,2011,1658,1518,2067.3999
76890,2012,1663,1420,1136
76890,2013,1174,884,640.2162
76892,2007,375,370,207.2
76892,2008,364,364,218.4
76892,2009,349,349,209.4
76892,2010,349,349,209.4
76892,2011,354,334,200.4
76892,2012,359,339,254.25
76892,2013,338,273,153.6249
85162,2007,25,24,16.8
85162,2008,25,15,9.375
85162,2009,63,23,13
85162,2010,64,23,13.11
85162,2011,75,35,19.95
85162,2012,81,75,56.25
85162,2013,70,46,28.3391
85225,2007,315,270,183.6
85225,2008,352,260,325
85225,2009,722,180,210
85225,2010,281,220,200
85225,2011,400,150,120
85225,2012,360,185,92.5
85225,2013,340,279,142.3385
85315,2007,75,60,42
85315,2008,82,66,58.5
85315,2009,26,26,28
85315,2010,116,85,94
85315,2011,94,52,52
85315,2012,132,94,70.5
85315,2013,141,61,37.5774
85400,2007,2182,2113,1700
85400,2008,1920,1700,925
85400,2009,1742,1562,1718.2
85400,2010,2512,1726,2120
85400,2011,2200,1709,1709
85400,2012,1820,1820,1365
85400,2013,2646,1846,1130.3029
86001,2007,20,20,23
86001,2008,32,20,23.4
86001,2009,32,20,23.4
86001,2010,33,21,23.4
86001,2011,46,32,37
86001,2012,32,32,38.4
86001,2013,45,24,16.8718
